ruc,dni_natural,dni_repr,tlf_natural,tlf_repr,tlf_empresa
20725279833,51828447,79399901,2537254,978228327,4987433
20985169666,74684739,27807901,4315887,3779351,971496336
10759331548,33021865,48585375,965656777,986815111,6395557
10547386838,08677219,58897732,4432615,959426872,5433317
20678586892,81168996,68902283,6991838,4853681,933727166
10541568169,55309438,49994062,3988938,951875387,4811197
10995442794,00864944,16616596,953782393,936621638,2419575
20195599273,16556354,37255833,5247879,946437989,948551144
10528446673,05587634,16144581,6299981,6193297,4452462
20384678178,09204104,57000830,988229839,955667159,4787338
20243264785,29943552,05842362,5728717,946896981,991717348
20153524739,50209369,55534277,923912322,3663214,6428834
10216949823,94247949,00436568,984194235,997951417,5848491
20669116782,91593240,90818367,4575474,2739956,976444534
20581381696,39957780,01562229,5625678,952216555,923563729
20929675897,33720199,43614931,991837777,946451739,982627392
10885534273,03254910,12002601,977719678,943474835,921967678
20712696399,03721610,97586324,936768169,4397672,934398598
20138476869,29272963,30067238,2881617,3391294,6688974
20497496752,90022656,59322241,5821462,3376381,2979733
20558725589,59116392,75797743,3839132,6886113,948582242
10827617293,59448987,99155247,967228734,3221442,5494823
10531732116,06823663,80325656,2475258,916836271,987982789
20885941586,13786495,54375014,914416747,917326962,917214473
10165681577,04063131,74363490,925358263,996814376,2522123
10568159767,96350508,62384409,931797414,2694794,2298482
20359992932,52086896,81802727,999411679,942563269,923534361
20313474166,10078971,12485997,6527617,4794594,5131552
20831316347,04590482,22592643,954189933,989423364,4587276
20644514838,84728268,91428793,924937946,999544959,6622636
10825571432,91579389,77745087,912127638,983535822,962545871
10739541323,80668308,29824859,2481257,3122276,2919619
20947767591,70094278,50758381,3559948,916734272,916688138
20758885271,70662504,70866424,3638385,935344775,956453211
10474693646,91899244,13684363,963796791,925115956,5281877
20748684178,03459053,32011538,925431765,994364854,944871614
20656378225,54266445,59475711,958376454,4534832,2395588
20414964768,52750516,25138527,995535732,4844165,2538752
20476538486,84168256,65122702,3469976,3895393,2895718
20824385431,14717926,14692396,982686845,3565635,925843387
10358791557,91087420,12757278,5342179,5665213,3686397
20523261768,09808601,62608467,982329888,942587569,938986136
10615879361,22253282,08464614,943848636,3152635,3219693
20338828785,19408001,34012032,958149736,6163974,2347932
10842484881,48996318,39273771,2715985,985329892,4919868
20144945352,60723963,03154686,922967961,4377838,968119411
10972345326,15844132,36195208,2325695,929482417,5426466
10318449822,54604738,83786715,6682878,4289197,952273745
20566446233,62966717,55695069,5493345,4598651,922179119
20166647969,04251409,31342167,6344251,946393262,2185111
20439761521,34745193,66081250,2613461,5753443,2831446
10937383411,65884275,07446213,969488434,5172377,2383444
10516622786,04768607,11391809,2343853,926895969,4362741
10975492282,58590809,74798590,953933515,976311388,6546382
20992756636,35284478,19924186,939312881,977158747,3928154
20877639597,97077742,80837800,6789518,5874466,3111474
20916446686,46727492,07403424,5871124,959446833,936193177
10832471541,64484003,66112643,926383553,5119618,4267463
10444195364,46324039,50006903,911993333,3176133,4518217
10262239228,38365136,08712263,2262216,2869852,985867151
10452852127,20782692,75581761,3157913,6754511,5798644
10764557962,07946269,91553987,986392146,2182849,4838112
10345834766,45682858,34035456,965337317,6366641,3725168
20289129521,26415139,52547336,6364197,949611831,979668133
10944248951,87940985,24280234,5694819,941514644,3359924
10434321366,14396099,39699604,3857773,5997499,991157712
10778282885,72569887,05787286,959652572,4228315,985222887
20693959821,89064364,86528496,5843787,6357478,979968371
20363216825,19679465,58677837,4223791,932757585,3859552
20247926163,14942969,41434545,3743951,932773371,4815157
20992573419,45772803,45946165,992759211,925567113,943153861
10554627961,09090347,62120226,2226883,5715839,2832664
10643767787,89904835,06695008,944979345,5433451,983556139
10965154895,98063907,94345374,918874464,5171536,2282631
20324546238,18576612,45936609,926513856,981194634,948995184
10586824947,05632071,91596958,988681985,2232495,2765776
10139829659,90585114,02087373,2499149,926889678,2677581
10516865678,59684280,18616258,936397577,3673432,6741748
20643794883,99954586,10532813,3879182,955965781,3311878
10384644275,14273385,20857347,971148124,2783385,988274995
10576575437,73298821,85271146,995798918,937758129,971318862
20375468658,26915891,51447725,6163868,955953534,993534678
10658514535,25732198,18423601,5664733,2733833,979554758
20898431435,23433195,72421187,947835341,4189512,989887541
20883535956,84154951,21532476,5128776,918131936,958841754
20854165129,76475743,74190634,4728241,6971271,6931218
20237726425,03934728,79093897,5153892,6268556,974158248
20658312154,23198207,48343517,5827616,3151951,3726241
10544241996,74613931,07275325,5467558,3633984,965516877
20714719267,94577212,92673707,964663183,5786488,942595435
10344593177,57062177,06412267,962924192,4445612,966799474
20331655414,77540602,09069934,6946268,938278726,6273277
10138947695,90365625,21872835,3171792,3689894,4262872
20988713254,14876002,66901631,3226819,924387766,957577548
20889383864,73101674,80194725,2971983,3258717,2514718
10954117989,41660630,57686169,4948664,6875573,2538229
20767665924,97282746,29989234,952687239,968974576,952182883
20412731463,33296579,00828818,2334149,4869178,3246234
10881348254,82360238,50382519,3155372,4548824,5956537
20441348827,46242812,36572633,3753771,963446955,2294335
10838917141,19794612,30646148,984276562,6122491,6273988
10815169221,31874657,67142371,979789633,943574788,6161333
10783297597,50552596,46785734,6451594,921917927,5783656
10953977641,64881689,65570105,982565917,937394643,989585272
10444918361,41271642,24484306,917264986,958942655,5171952
10148793268,15524307,79513701,4589956,954844863,969673667
10364798988,22213089,56130858,963649818,926519841,921977352
20612445884,50108940,97109717,969359813,4521841,969278879
20977155611,56929588,03899207,991727911,931882539,914229238
20784353967,37022172,31218961,2121751,945941482,946324453
10793111263,88489826,02273735,2342775,2794829,4489249
10762388863,26353115,04030208,3946918,6346575,938617674
10344179144,82450385,22997777,6979853,5925713,956881497
10432958381,76670636,05706241,5978133,2265428,5276221
10421116724,47136184,97644802,6852595,989867236,987821188
20157815246,07857357,91018072,911928513,996641799,6785383
20312486826,23714625,37552174,6725231,4243617,964624123
10361765322,30749951,54421732,936543333,2571752,952116252
20588487789,04586280,54812716,995125731,912784767,6689854
10522437457,48077457,78378255,991891283,944616291,945667197
20642529758,80528367,19656895,994952865,5622919,999976682
20541543184,54284020,20374111,2685237,3434568,922221639
10741267133,52876314,92661876,954657952,3365734,978624618
20451743724,19949541,23807658,2391992,971442228,999788223
10913693432,01891534,29890898,5769235,972783768,5741737
10699252835,15157301,43358798,4247868,987781853,947126442
10752468981,97818067,34682331,985469571,3447988,4666997
20839336147,44961927,68508908,992758931,2425711,3782862
10139314784,76354002,47560520,998263464,5588961,3369363
10916811411,09144650,68835829,5992421,975185897,994728796
10712919822,56788549,18444509,963685417,945416867,2188118
20523414691,84660564,73724438,2835619,975745659,2448613
10192642445,26177873,24810628,995753858,2472196,914386127
10497545266,22524490,26958537,989327814,969824435,6726588
10879635959,59337104,97123521,3594855,2139786,5946254
20754497427,93105769,38254892,2774951,4357854,3261878
20494427993,02057298,05147598,3465525,955688724,941695842
20276359467,48438491,86581745,995137355,4239764,4213633
20813435431,94932605,15530289,912977796,5112654,2889539
20125872333,45407922,92133834,976431567,2526158,5565238
10395393627,63452876,07812843,936125221,958787177,916121798
20313973873,64728547,33545063,6196149,3137851,3666793
20653916864,27351700,29765860,942154697,947943528,4967378
20579573244,37636913,06030573,2599257,949855193,941234257
10976639367,81929958,24172776,5221417,2673375,2798799
10759531652,26217622,64978867,3148538,988373578,932723919
20758633579,23542283,71157517,947219373,972598916,938955815
10199545564,10897594,08243775,946866164,5966369,991223127
20754317524,18082572,55119266,3167573,2215272,961922662
10276693848,84398053,00367109,5515374,965637242,953939964
10173852341,99510798,65803539,6932244,944766597,929642244
10293476336,19535592,31224935,3383384,6296475,984171139
10265267696,41771662,50339257,938211856,3198211,948846231
20674699695,45803163,82129078,5318468,946951199,5978646
10369646331,90171924,56972277,996531286,992791727,4595111
10911622951,07827214,05993359,992993786,983374664,955796589
20735462393,32109955,41666219,5755393,2598994,961761249
10915253585,40679812,83818093,4953956,6213478,916823637
20259121253,46376497,57426882,4131717,955663945,956389644
10275377356,67373583,91964111,2175529,2614223,979637315
10973332971,45265435,26537427,2671984,958453893,976451518
20557112343,19871495,91913189,6173627,983837374,921972525
20494679678,48978428,86598574,923665172,923332916,6817938
10365543124,76848440,99202083,6684557,977991818,918492847
20727415948,95660038,05676727,923319889,958276252,942649994
20849256371,53846108,15361932,921535635,5116757,2746929
10547664541,03414741,15716723,978241875,918888931,4571239
20596852551,45342024,67999137,5945849,3711651,2794418
10194634193,24000606,85571825,957275857,948519397,5314376
20262256536,37072352,87204913,2954938,2557225,3198479
20646352474,11813506,17137260,3725661,942213189,4289758
10972911162,61277310,60878613,985896553,993364684,976837511
10626717812,65009400,97879149,945981446,5534315,991524826
20828427553,62705391,35813836,4657977,941182963,943298315
10837636581,76522358,44792300,6876554,2722952,3895946
10295253769,70902392,52581614,947176856,4786634,5992692
10342312142,57727328,11681361,973333665,4464784,928188336
20583276275,49323961,05447635,955328621,3222935,5857658
20133244177,95136573,05940708,993615221,4431261,993552933
20535476393,62906306,94368363,4377974,952575239,6717295
20762838611,02770480,42506730,6292771,6515682,928493836
20973544511,83854513,15585048,2818369,972373742,6185476
10466121832,35918458,19004989,4584528,6468597,4845255
20165775966,88132584,16023720,994819316,2967241,939396567
20825224669,75466498,11306809,3561483,951921915,4515768
20292552915,71710086,19927265,931463218,3452533,4638828
20389516875,77227025,83020348,5958298,921524678,6989899
10976893392,25375293,80256160,2881356,986388633,5272488
20879841913,48851495,03440943,5393118,955379397,6454486
20794346422,32871832,13283561,6582253,2223484,973723892
20181737421,74650483,35001642,934755531,934975571,2617532
20355772116,81640952,32759865,972867828,937262356,2555482
10432947755,29730705,44075748,993721935,2398635,911986569
20712971335,32531277,38640711,5271536,2677399,997535736
10379851489,86496072,66938819,3617658,2483545,5641972
10666636692,03218000,96828309,4741978,3197293,3599798
10576839372,78458027,74416875,4245323,4338718,2438317
20144431126,67317646,78386213,965748983,969541649,998262835
20858364294,15344225,00794191,3739939,3825839,918489783
10147656187,24726710,13659166,929181165,6985495,6668817
10384798637,45831356,42317773,914135515,2182934,4762256
20771263187,07616875,71177751,957655698,917593444,6618796
10218544641,99008218,14065864,945283973,981158318,6438268
20472858493,24405684,24623497,5561828,961624594,997998384
10579621936,44563011,34308227,6861868,976415488,2453656
20971476457,71387342,46981690,993822661,5329443,966254143
20181356892,83076974,73029814,957278569,6425162,5622511
10324619127,05033788,08451493,3447449,5726251,933453625
20491842418,45310493,37696094,6184751,998444839,955172466
20961349892,82809435,69506545,4231457,986429716,926542132
10827591512,21851048,58177588,4184367,995228725,952814252
20459643468,74353454,15090609,4169695,5829566,929776732
10992274213,51416489,89145141,937414266,999257599,3844487
10132138867,99065411,33341902,3329742,6464974,5227499
20893834473,39303380,51576088,976282847,922879299,954592479
20364984382,52781753,83884038,912353528,964792465,2711921
10115967923,01108726,52889839,5824672,4976657,3259864
20513158963,44861773,97804708,6368779,992719124,932856459
10727972768,80361425,88018627,4232216,936241758,994657531
10923772763,58280977,96979437,958728622,2831563,939817988
